1, none, minecraft:the_void, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
4448, badlands, terralith:bryce_canyon, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
4449, badlands, terralith:bryce_canyon, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
4450, badlands, terralith:bryce_canyon, MONSTER, creeperoverhaul:badlands_creeper, 75, 2, 2
4451, badlands, terralith:bryce_canyon, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
4452, badlands, terralith:bryce_canyon, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
4453, badlands, terralith:bryce_canyon, CREATURE, naturalist:bear, 10, 1, 2
4454, badlands, terralith:bryce_canyon, CREATURE, naturalist:bluejay, 10, 1, 4
4455, badlands, terralith:bryce_canyon, CREATURE, naturalist:vulture, 15, 2, 4
4456, badlands, terralith:bryce_canyon, CREATURE, naturalist:rattlesnake, 10, 1, 1
4457, badlands, terralith:bryce_canyon, AMBIENT, minecraft:bat, 10, 8, 8
4458, badlands, terralith:bryce_canyon, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4459, none, terralith:siberian_taiga, MONSTER, minecraft:spider, 80, 4, 4
4460, none, terralith:siberian_taiga, MONSTER, minecraft:zombie, 80, 4, 4
4461, none, terralith:siberian_taiga, MONSTER, minecraft:zombie_villager, 10, 1, 1
4462, none, terralith:siberian_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
4463, none, terralith:siberian_taiga, MONSTER, minecraft:creeper, 80, 4, 4
4464, none, terralith:siberian_taiga, MONSTER, minecraft:slime, 80, 4, 4
4465, none, terralith:siberian_taiga, MONSTER, minecraft:enderman, 5, 1, 4
4466, none, terralith:siberian_taiga, MONSTER, minecraft:witch, 5, 1, 1
4467, none, terralith:siberian_taiga, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
4468, none, terralith:siberian_taiga, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
4469, none, terralith:siberian_taiga, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
4470, none, terralith:siberian_taiga, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
4471, none, terralith:siberian_taiga, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
4472, none, terralith:siberian_taiga, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
4473, none, terralith:siberian_taiga, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
4474, none, terralith:siberian_taiga, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
4475, none, terralith:siberian_taiga, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
4476, none, terralith:siberian_taiga, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
4477, none, terralith:siberian_taiga, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
4478, none, terralith:siberian_taiga, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
4479, none, terralith:siberian_taiga, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
4480, none, terralith:siberian_taiga, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
4481, none, terralith:siberian_taiga, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
4482, none, terralith:siberian_taiga, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
4483, none, terralith:siberian_taiga, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
4484, none, terralith:siberian_taiga, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
4485, none, terralith:siberian_taiga, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
4486, none, terralith:siberian_taiga, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
4487, none, terralith:siberian_taiga, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
4488, none, terralith:siberian_taiga, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
4489, none, terralith:siberian_taiga, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
4490, none, terralith:siberian_taiga, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
4491, none, terralith:siberian_taiga, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
4492, none, terralith:siberian_taiga, CREATURE, minecraft:sheep, 12, 8, 8
4493, none, terralith:siberian_taiga, CREATURE, minecraft:pig, 10, 8, 8
4494, none, terralith:siberian_taiga, CREATURE, minecraft:chicken, 10, 8, 8
4495, none, terralith:siberian_taiga, CREATURE, minecraft:cow, 10, 8, 8
4496, none, terralith:siberian_taiga, CREATURE, minecraft:wolf, 10, 4, 4
4497, none, terralith:siberian_taiga, CREATURE, minecraft:rabbit, 10, 2, 3
4498, none, terralith:siberian_taiga, CREATURE, minecraft:fox, 10, 2, 4
4499, none, terralith:siberian_taiga, CREATURE, naturalist:bear, 10, 1, 2
4500, none, terralith:siberian_taiga, CREATURE, naturalist:bluejay, 10, 1, 4
4501, none, terralith:siberian_taiga, AMBIENT, minecraft:bat, 10, 8, 8
4502, none, terralith:siberian_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4503, plains, terralith:temperate_highlands, MONSTER, minecraft:spider, 80, 4, 4
4504, plains, terralith:temperate_highlands, MONSTER, minecraft:zombie, 80, 4, 4
4505, plains, terralith:temperate_highlands, MONSTER, minecraft:zombie_villager, 10, 1, 1
4506, plains, terralith:temperate_highlands, MONSTER, minecraft:skeleton, 80, 4, 4
4507, plains, terralith:temperate_highlands, MONSTER, minecraft:creeper, 80, 4, 4
4508, plains, terralith:temperate_highlands, MONSTER, minecraft:slime, 80, 4, 4
4509, plains, terralith:temperate_highlands, MONSTER, minecraft:enderman, 5, 1, 4
4510, plains, terralith:temperate_highlands, MONSTER, minecraft:witch, 5, 1, 1
4511, plains, terralith:temperate_highlands, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
4512, plains, terralith:temperate_highlands, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
4513, plains, terralith:temperate_highlands, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
4514, plains, terralith:temperate_highlands, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
4515, plains, terralith:temperate_highlands, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
4516, plains, terralith:temperate_highlands, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
4517, plains, terralith:temperate_highlands, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
4518, plains, terralith:temperate_highlands, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
4519, plains, terralith:temperate_highlands, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
4520, plains, terralith:temperate_highlands, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
4521, plains, terralith:temperate_highlands, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
4522, plains, terralith:temperate_highlands, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
4523, plains, terralith:temperate_highlands, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
4524, plains, terralith:temperate_highlands, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
4525, plains, terralith:temperate_highlands, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
4526, plains, terralith:temperate_highlands, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
4527, plains, terralith:temperate_highlands, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
4528, plains, terralith:temperate_highlands, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
4529, plains, terralith:temperate_highlands, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
4530, plains, terralith:temperate_highlands, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
4531, plains, terralith:temperate_highlands, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
4532, plains, terralith:temperate_highlands, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
4533, plains, terralith:temperate_highlands, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
4534, plains, terralith:temperate_highlands, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
4535, plains, terralith:temperate_highlands, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
4536, plains, terralith:temperate_highlands, CREATURE, minecraft:sheep, 12, 8, 8
4537, plains, terralith:temperate_highlands, CREATURE, minecraft:pig, 10, 8, 8
4538, plains, terralith:temperate_highlands, CREATURE, minecraft:chicken, 10, 8, 8
4539, plains, terralith:temperate_highlands, CREATURE, minecraft:cow, 10, 8, 8
4540, plains, terralith:temperate_highlands, CREATURE, minecraft:horse, 10, 2, 6
4541, plains, terralith:temperate_highlands, CREATURE, minecraft:donkey, 10, 1, 3
4542, plains, terralith:temperate_highlands, CREATURE, naturalist:snail, 10, 1, 3
4543, plains, terralith:temperate_highlands, CREATURE, naturalist:snake, 10, 1, 1
4544, plains, terralith:temperate_highlands, CREATURE, naturalist:bear, 10, 1, 2
4545, plains, terralith:temperate_highlands, CREATURE, naturalist:deer, 10, 1, 3
4546, plains, terralith:temperate_highlands, CREATURE, naturalist:bluejay, 10, 1, 4
4547, plains, terralith:temperate_highlands, CREATURE, naturalist:canary, 10, 1, 4
4548, plains, terralith:temperate_highlands, CREATURE, naturalist:cardinal, 10, 1, 4
4549, plains, terralith:temperate_highlands, CREATURE, naturalist:butterfly, 10, 1, 3
4550, plains, terralith:temperate_highlands, CREATURE, naturalist:robin, 10, 1, 4
4551, plains, terralith:temperate_highlands, AMBIENT, minecraft:bat, 10, 8, 8
4552, plains, terralith:temperate_highlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4553, plains, terralith:temperate_highlands, fireflies, naturalist:firefly, 10, 2, 3
4554, none, terralith:alpine_highlands, MONSTER, minecraft:spider, 80, 4, 4
4555, none, terralith:alpine_highlands, MONSTER, minecraft:zombie, 80, 4, 4
4556, none, terralith:alpine_highlands, MONSTER, minecraft:zombie_villager, 10, 1, 1
4557, none, terralith:alpine_highlands, MONSTER, minecraft:skeleton, 80, 4, 4
4558, none, terralith:alpine_highlands, MONSTER, minecraft:creeper, 80, 4, 4
4559, none, terralith:alpine_highlands, MONSTER, minecraft:slime, 80, 4, 4
4560, none, terralith:alpine_highlands, MONSTER, minecraft:enderman, 5, 1, 4
4561, none, terralith:alpine_highlands, MONSTER, minecraft:witch, 5, 1, 1
4562, none, terralith:alpine_highlands, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
4563, none, terralith:alpine_highlands, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
4564, none, terralith:alpine_highlands, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
4565, none, terralith:alpine_highlands, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
4566, none, terralith:alpine_highlands, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
4567, none, terralith:alpine_highlands, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
4568, none, terralith:alpine_highlands, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
4569, none, terralith:alpine_highlands, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
4570, none, terralith:alpine_highlands, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
4571, none, terralith:alpine_highlands, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
4572, none, terralith:alpine_highlands, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
4573, none, terralith:alpine_highlands, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
4574, none, terralith:alpine_highlands, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
4575, none, terralith:alpine_highlands, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
4576, none, terralith:alpine_highlands, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
4577, none, terralith:alpine_highlands, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
4578, none, terralith:alpine_highlands, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
4579, none, terralith:alpine_highlands, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
4580, none, terralith:alpine_highlands, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
4581, none, terralith:alpine_highlands, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
4582, none, terralith:alpine_highlands, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
4583, none, terralith:alpine_highlands, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
4584, none, terralith:alpine_highlands, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
4585, none, terralith:alpine_highlands, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
4586, none, terralith:alpine_highlands, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
4587, none, terralith:alpine_highlands, CREATURE, minecraft:sheep, 12, 8, 8
4588, none, terralith:alpine_highlands, CREATURE, minecraft:pig, 10, 8, 8
4589, none, terralith:alpine_highlands, CREATURE, minecraft:chicken, 10, 8, 8
4590, none, terralith:alpine_highlands, CREATURE, minecraft:cow, 10, 8, 8
4591, none, terralith:alpine_highlands, CREATURE, minecraft:horse, 10, 2, 6
4592, none, terralith:alpine_highlands, CREATURE, minecraft:donkey, 10, 1, 3
4593, none, terralith:alpine_highlands, CREATURE, naturalist:snail, 10, 1, 3
4594, none, terralith:alpine_highlands, CREATURE, naturalist:snake, 10, 1, 1
4595, none, terralith:alpine_highlands, CREATURE, naturalist:bear, 10, 1, 2
4596, none, terralith:alpine_highlands, CREATURE, naturalist:bluejay, 10, 1, 4
4597, none, terralith:alpine_highlands, CREATURE, naturalist:butterfly, 10, 1, 3
4598, none, terralith:alpine_highlands, CREATURE, naturalist:robin, 10, 1, 4
4599, none, terralith:alpine_highlands, AMBIENT, minecraft:bat, 10, 8, 8
4600, none, terralith:alpine_highlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4601, none, terralith:alpine_highlands, fireflies, naturalist:firefly, 10, 2, 3
4602, jungle, terralith:amethyst_rainforest, MONSTER, minecraft:spider, 80, 4, 4
4603, jungle, terralith:amethyst_rainforest, MONSTER, minecraft:zombie, 80, 4, 4
4604, jungle, terralith:amethyst_rainforest, MONSTER, minecraft:zombie_villager, 10, 1, 1
4605, jungle, terralith:amethyst_rainforest, MONSTER, minecraft:skeleton, 80, 4, 4
4606, jungle, terralith:amethyst_rainforest, MONSTER, minecraft:slime, 80, 4, 4
4607, jungle, terralith:amethyst_rainforest, MONSTER, minecraft:enderman, 5, 1, 4
4608, jungle, terralith:amethyst_rainforest, MONSTER, minecraft:witch, 5, 1, 1
4609, jungle, terralith:amethyst_rainforest, MONSTER, minecraft:ocelot, 10, 1, 3
4610, jungle, terralith:amethyst_rainforest, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
4611, jungle, terralith:amethyst_rainforest, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
4612, jungle, terralith:amethyst_rainforest, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
4613, jungle, terralith:amethyst_rainforest, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
4614, jungle, terralith:amethyst_rainforest, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
4615, jungle, terralith:amethyst_rainforest, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
4616, jungle, terralith:amethyst_rainforest, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
4617, jungle, terralith:amethyst_rainforest, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
4618, jungle, terralith:amethyst_rainforest, MONSTER, creeperoverhaul:bamboo_creeper, 75, 2, 2
4619, jungle, terralith:amethyst_rainforest, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
4620, jungle, terralith:amethyst_rainforest, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
4621, jungle, terralith:amethyst_rainforest, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
4622, jungle, terralith:amethyst_rainforest, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
4623, jungle, terralith:amethyst_rainforest, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
4624, jungle, terralith:amethyst_rainforest, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
4625, jungle, terralith:amethyst_rainforest, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
4626, jungle, terralith:amethyst_rainforest, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
4627, jungle, terralith:amethyst_rainforest, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
4628, jungle, terralith:amethyst_rainforest, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
4629, jungle, terralith:amethyst_rainforest, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
4630, jungle, terralith:amethyst_rainforest, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
4631, jungle, terralith:amethyst_rainforest, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
4632, jungle, terralith:amethyst_rainforest, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
4633, jungle, terralith:amethyst_rainforest, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
4634, jungle, terralith:amethyst_rainforest, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
4635, jungle, terralith:amethyst_rainforest, MONSTER, creeperoverhaul:jungle_creeper, 75, 2, 2
4636, jungle, terralith:amethyst_rainforest, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
4637, jungle, terralith:amethyst_rainforest, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
4638, jungle, terralith:amethyst_rainforest, CREATURE, minecraft:sheep, 12, 8, 8
4639, jungle, terralith:amethyst_rainforest, CREATURE, minecraft:pig, 10, 8, 8
4640, jungle, terralith:amethyst_rainforest, CREATURE, minecraft:chicken, 10, 8, 8
4641, jungle, terralith:amethyst_rainforest, CREATURE, minecraft:cow, 10, 8, 8
4642, jungle, terralith:amethyst_rainforest, CREATURE, minecraft:chicken, 10, 4, 4
4643, jungle, terralith:amethyst_rainforest, CREATURE, minecraft:parrot, 40, 1, 2
4644, jungle, terralith:amethyst_rainforest, CREATURE, minecraft:panda, 10, 1, 2
4645, jungle, terralith:amethyst_rainforest, CREATURE, cnb:lizard, 80, 1, 4
4646, jungle, terralith:amethyst_rainforest, CREATURE, naturalist:coral_snake, 10, 1, 1
4647, jungle, terralith:amethyst_rainforest, CREATURE, naturalist:hippo, 15, 3, 4
4648, jungle, terralith:amethyst_rainforest, AMBIENT, minecraft:bat, 10, 8, 8
4649, jungle, terralith:amethyst_rainforest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4650, desert, terralith:desert_oasis, MONSTER, minecraft:spider, 80, 4, 4
4651, desert, terralith:desert_oasis, MONSTER, minecraft:zombie, 19, 4, 4
4652, desert, terralith:desert_oasis, MONSTER, minecraft:zombie_villager, 10, 1, 1
4653, desert, terralith:desert_oasis, MONSTER, minecraft:skeleton, 80, 4, 4
4654, desert, terralith:desert_oasis, MONSTER, minecraft:slime, 80, 4, 4
4655, desert, terralith:desert_oasis, MONSTER, minecraft:enderman, 5, 1, 4
4656, desert, terralith:desert_oasis, MONSTER, minecraft:witch, 5, 1, 1
4657, desert, terralith:desert_oasis, MONSTER, minecraft:husk, 80, 4, 4
4658, desert, terralith:desert_oasis, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
4659, desert, terralith:desert_oasis, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
4660, desert, terralith:desert_oasis, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
4661, desert, terralith:desert_oasis, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
4662, desert, terralith:desert_oasis, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
4663, desert, terralith:desert_oasis, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
4664, desert, terralith:desert_oasis, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
4665, desert, terralith:desert_oasis, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
4666, desert, terralith:desert_oasis, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
4667, desert, terralith:desert_oasis, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
4668, desert, terralith:desert_oasis, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
4669, desert, terralith:desert_oasis, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
4670, desert, terralith:desert_oasis, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
4671, desert, terralith:desert_oasis, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
4672, desert, terralith:desert_oasis, MONSTER, creeperoverhaul:desert_creeper, 75, 2, 2
4673, desert, terralith:desert_oasis, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
4674, desert, terralith:desert_oasis, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
4675, desert, terralith:desert_oasis, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
4676, desert, terralith:desert_oasis, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
4677, desert, terralith:desert_oasis, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
4678, desert, terralith:desert_oasis, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
4679, desert, terralith:desert_oasis, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
4680, desert, terralith:desert_oasis, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
4681, desert, terralith:desert_oasis, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
4682, desert, terralith:desert_oasis, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
