1, none, minecraft:the_void, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
4105, none, terralith:cold_shrubland, CREATURE, minecraft:sheep, 12, 8, 8
4106, none, terralith:cold_shrubland, CREATURE, minecraft:pig, 10, 8, 8
4107, none, terralith:cold_shrubland, CREATURE, minecraft:chicken, 10, 8, 8
4108, none, terralith:cold_shrubland, CREATURE, minecraft:cow, 10, 8, 8
4109, none, terralith:cold_shrubland, CREATURE, minecraft:horse, 10, 2, 6
4110, none, terralith:cold_shrubland, CREATURE, minecraft:donkey, 10, 1, 3
4111, none, terralith:cold_shrubland, CREATURE, naturalist:bluejay, 10, 1, 4
4112, none, terralith:cold_shrubland, AMBIENT, minecraft:bat, 10, 8, 8
4113, none, terralith:cold_shrubland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4114, none, minecraft:deep_warm_ocean, MONSTER, minecraft:drowned, 10, 1, 1
4115, none, minecraft:deep_warm_ocean, MONSTER, minecraft:spider, 80, 4, 4
4116, none, minecraft:deep_warm_ocean, MONSTER, minecraft:zombie, 80, 4, 4
4117, none, minecraft:deep_warm_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
4118, none, minecraft:deep_warm_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
4119, none, minecraft:deep_warm_ocean, MONSTER, minecraft:creeper, 80, 4, 4
4120, none, minecraft:deep_warm_ocean, MONSTER, minecraft:slime, 80, 4, 4
4121, none, minecraft:deep_warm_ocean, MONSTER, minecraft:enderman, 5, 1, 4
4122, none, minecraft:deep_warm_ocean, MONSTER, minecraft:witch, 5, 1, 1
4123, none, minecraft:deep_warm_ocean, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
4124, none, minecraft:deep_warm_ocean, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
4125, none, minecraft:deep_warm_ocean, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
4126, none, minecraft:deep_warm_ocean, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
4127, none, minecraft:deep_warm_ocean, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
4128, none, minecraft:deep_warm_ocean, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
4129, none, minecraft:deep_warm_ocean, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
4130, none, minecraft:deep_warm_ocean, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
4131, none, minecraft:deep_warm_ocean, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
4132, none, minecraft:deep_warm_ocean, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
4133, none, minecraft:deep_warm_ocean, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
4134, none, minecraft:deep_warm_ocean, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
4135, none, minecraft:deep_warm_ocean, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
4136, none, minecraft:deep_warm_ocean, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
4137, none, minecraft:deep_warm_ocean, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
4138, none, minecraft:deep_warm_ocean, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
4139, none, minecraft:deep_warm_ocean, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
4140, none, minecraft:deep_warm_ocean, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
4141, none, minecraft:deep_warm_ocean, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
4142, none, minecraft:deep_warm_ocean, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
4143, none, minecraft:deep_warm_ocean, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
4144, none, minecraft:deep_warm_ocean, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
4145, none, minecraft:deep_warm_ocean, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
4146, none, minecraft:deep_warm_ocean, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
4147, none, minecraft:deep_warm_ocean, AMBIENT, minecraft:bat, 10, 8, 8
4148, none, minecraft:deep_warm_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4149, none, minecraft:deep_warm_ocean, WATER_CREATURE, minecraft:squid, 10, 1, 4
4150, none, minecraft:deep_warm_ocean, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
4151, none, minecraft:deep_warm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
4152, none, terralith:moonlight_grove, MONSTER, minecraft:spider, 80, 4, 4
4153, none, terralith:moonlight_grove, MONSTER, minecraft:zombie, 80, 4, 4
4154, none, terralith:moonlight_grove, MONSTER, minecraft:zombie_villager, 10, 1, 1
4155, none, terralith:moonlight_grove, MONSTER, minecraft:skeleton, 80, 4, 4
4156, none, terralith:moonlight_grove, MONSTER, minecraft:creeper, 80, 4, 4
4157, none, terralith:moonlight_grove, MONSTER, minecraft:slime, 80, 4, 4
4158, none, terralith:moonlight_grove, MONSTER, minecraft:enderman, 5, 1, 4
4159, none, terralith:moonlight_grove, MONSTER, minecraft:witch, 5, 1, 1
4160, none, terralith:moonlight_grove, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
4161, none, terralith:moonlight_grove, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
4162, none, terralith:moonlight_grove, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
4163, none, terralith:moonlight_grove, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
4164, none, terralith:moonlight_grove, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
4165, none, terralith:moonlight_grove, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
4166, none, terralith:moonlight_grove, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
4167, none, terralith:moonlight_grove, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
4168, none, terralith:moonlight_grove, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
4169, none, terralith:moonlight_grove, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
4170, none, terralith:moonlight_grove, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
4171, none, terralith:moonlight_grove, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
4172, none, terralith:moonlight_grove, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
4173, none, terralith:moonlight_grove, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
4174, none, terralith:moonlight_grove, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
4175, none, terralith:moonlight_grove, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
4176, none, terralith:moonlight_grove, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
4177, none, terralith:moonlight_grove, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
4178, none, terralith:moonlight_grove, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
4179, none, terralith:moonlight_grove, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
4180, none, terralith:moonlight_grove, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
4181, none, terralith:moonlight_grove, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
4182, none, terralith:moonlight_grove, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
4183, none, terralith:moonlight_grove, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
4184, none, terralith:moonlight_grove, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
4185, none, terralith:moonlight_grove, CREATURE, minecraft:sheep, 12, 8, 8
4186, none, terralith:moonlight_grove, CREATURE, minecraft:pig, 10, 8, 8
4187, none, terralith:moonlight_grove, CREATURE, minecraft:chicken, 10, 8, 8
4188, none, terralith:moonlight_grove, CREATURE, minecraft:cow, 10, 8, 8
4189, none, terralith:moonlight_grove, CREATURE, minecraft:rabbit, 10, 2, 3
4190, none, terralith:moonlight_grove, CREATURE, naturalist:snail, 10, 1, 3
4191, none, terralith:moonlight_grove, CREATURE, naturalist:butterfly, 10, 1, 3
4192, none, terralith:moonlight_grove, CREATURE, naturalist:bear, 10, 1, 2
4193, none, terralith:moonlight_grove, CREATURE, naturalist:deer, 10, 1, 3
4194, none, terralith:moonlight_grove, CREATURE, naturalist:cardinal, 10, 1, 4
4195, none, terralith:moonlight_grove, CREATURE, naturalist:robin, 10, 1, 4
4196, none, terralith:moonlight_grove, CREATURE, naturalist:snake, 10, 1, 1
4197, none, terralith:moonlight_grove, AMBIENT, minecraft:bat, 10, 8, 8
4198, none, terralith:moonlight_grove, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4199, none, terralith:moonlight_grove, fireflies, naturalist:firefly, 10, 2, 3
4200, desert, terralith:sandstone_valley, MONSTER, minecraft:spider, 80, 4, 4
4201, desert, terralith:sandstone_valley, MONSTER, minecraft:zombie, 19, 4, 4
4202, desert, terralith:sandstone_valley, MONSTER, minecraft:zombie_villager, 10, 1, 1
4203, desert, terralith:sandstone_valley, MONSTER, minecraft:skeleton, 80, 4, 4
4204, desert, terralith:sandstone_valley, MONSTER, minecraft:slime, 80, 4, 4
4205, desert, terralith:sandstone_valley, MONSTER, minecraft:enderman, 5, 1, 4
4206, desert, terralith:sandstone_valley, MONSTER, minecraft:witch, 5, 1, 1
4207, desert, terralith:sandstone_valley, MONSTER, minecraft:husk, 80, 4, 4
4208, desert, terralith:sandstone_valley, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
4209, desert, terralith:sandstone_valley, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
4210, desert, terralith:sandstone_valley, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
4211, desert, terralith:sandstone_valley, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
4212, desert, terralith:sandstone_valley, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
4213, desert, terralith:sandstone_valley, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
4214, desert, terralith:sandstone_valley, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
4215, desert, terralith:sandstone_valley, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
4216, desert, terralith:sandstone_valley, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
4217, desert, terralith:sandstone_valley, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
4218, desert, terralith:sandstone_valley, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
4219, desert, terralith:sandstone_valley, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
4220, desert, terralith:sandstone_valley, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
4221, desert, terralith:sandstone_valley, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
4222, desert, terralith:sandstone_valley, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
4223, desert, terralith:sandstone_valley, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
4224, desert, terralith:sandstone_valley, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
4225, desert, terralith:sandstone_valley, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
4226, desert, terralith:sandstone_valley, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
4227, desert, terralith:sandstone_valley, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
4228, desert, terralith:sandstone_valley, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
4229, desert, terralith:sandstone_valley, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
4230, desert, terralith:sandstone_valley, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
4231, desert, terralith:sandstone_valley, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
4232, desert, terralith:sandstone_valley, MONSTER, creeperoverhaul:desert_creeper, 75, 2, 2
4233, desert, terralith:sandstone_valley, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
4234, desert, terralith:sandstone_valley, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
4235, desert, terralith:sandstone_valley, CREATURE, minecraft:rabbit, 10, 2, 3
4236, desert, terralith:sandstone_valley, CREATURE, naturalist:snail, 10, 1, 3
4237, desert, terralith:sandstone_valley, CREATURE, naturalist:cardinal, 10, 1, 4
4238, desert, terralith:sandstone_valley, CREATURE, naturalist:robin, 10, 1, 4
4239, desert, terralith:sandstone_valley, CREATURE, naturalist:canary, 10, 1, 4
4240, desert, terralith:sandstone_valley, CREATURE, naturalist:vulture, 15, 2, 4
4241, desert, terralith:sandstone_valley, CREATURE, naturalist:bluejay, 10, 1, 4
4242, desert, terralith:sandstone_valley, CREATURE, naturalist:rattlesnake, 10, 1, 1
4243, desert, terralith:sandstone_valley, AMBIENT, minecraft:bat, 10, 8, 8
4244, desert, terralith:sandstone_valley, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4245, none, terralith:moonlight_valley, MONSTER, minecraft:spider, 80, 4, 4
4246, none, terralith:moonlight_valley, MONSTER, minecraft:zombie, 80, 4, 4
4247, none, terralith:moonlight_valley, MONSTER, minecraft:zombie_villager, 10, 1, 1
4248, none, terralith:moonlight_valley, MONSTER, minecraft:skeleton, 80, 4, 4
4249, none, terralith:moonlight_valley, MONSTER, minecraft:creeper, 80, 4, 4
4250, none, terralith:moonlight_valley, MONSTER, minecraft:slime, 80, 4, 4
4251, none, terralith:moonlight_valley, MONSTER, minecraft:enderman, 5, 1, 4
4252, none, terralith:moonlight_valley, MONSTER, minecraft:witch, 5, 1, 1
4253, none, terralith:moonlight_valley, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
4254, none, terralith:moonlight_valley, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
4255, none, terralith:moonlight_valley, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
4256, none, terralith:moonlight_valley, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
4257, none, terralith:moonlight_valley, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
4258, none, terralith:moonlight_valley, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
4259, none, terralith:moonlight_valley, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
4260, none, terralith:moonlight_valley, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
4261, none, terralith:moonlight_valley, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
4262, none, terralith:moonlight_valley, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
4263, none, terralith:moonlight_valley, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
4264, none, terralith:moonlight_valley, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
4265, none, terralith:moonlight_valley, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
4266, none, terralith:moonlight_valley, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
4267, none, terralith:moonlight_valley, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
4268, none, terralith:moonlight_valley, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
4269, none, terralith:moonlight_valley, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
4270, none, terralith:moonlight_valley, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
4271, none, terralith:moonlight_valley, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
4272, none, terralith:moonlight_valley, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
4273, none, terralith:moonlight_valley, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
4274, none, terralith:moonlight_valley, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
4275, none, terralith:moonlight_valley, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
4276, none, terralith:moonlight_valley, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
4277, none, terralith:moonlight_valley, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
4278, none, terralith:moonlight_valley, CREATURE, minecraft:sheep, 12, 8, 8
4279, none, terralith:moonlight_valley, CREATURE, minecraft:pig, 10, 8, 8
4280, none, terralith:moonlight_valley, CREATURE, minecraft:chicken, 10, 8, 8
4281, none, terralith:moonlight_valley, CREATURE, minecraft:cow, 10, 8, 8
4282, none, terralith:moonlight_valley, CREATURE, minecraft:rabbit, 10, 2, 3
4283, none, terralith:moonlight_valley, CREATURE, naturalist:snail, 10, 1, 3
4284, none, terralith:moonlight_valley, CREATURE, naturalist:robin, 10, 1, 4
4285, none, terralith:moonlight_valley, CREATURE, naturalist:canary, 10, 1, 4
4286, none, terralith:moonlight_valley, CREATURE, naturalist:bluejay, 10, 1, 4
4287, none, terralith:moonlight_valley, AMBIENT, minecraft:bat, 10, 8, 8
4288, none, terralith:moonlight_valley, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4289, plains, terralith:blooming_plateau, MONSTER, minecraft:spider, 80, 4, 4
4290, plains, terralith:blooming_plateau, MONSTER, minecraft:zombie, 80, 4, 4
4291, plains, terralith:blooming_plateau, MONSTER, minecraft:zombie_villager, 10, 1, 1
4292, plains, terralith:blooming_plateau, MONSTER, minecraft:skeleton, 80, 4, 4
4293, plains, terralith:blooming_plateau, MONSTER, minecraft:creeper, 80, 4, 4
4294, plains, terralith:blooming_plateau, MONSTER, minecraft:slime, 80, 4, 4
4295, plains, terralith:blooming_plateau, MONSTER, minecraft:enderman, 5, 1, 4
4296, plains, terralith:blooming_plateau, MONSTER, minecraft:witch, 5, 1, 1
4297, plains, terralith:blooming_plateau, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
4298, plains, terralith:blooming_plateau, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
4299, plains, terralith:blooming_plateau, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
4300, plains, terralith:blooming_plateau, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
4301, plains, terralith:blooming_plateau, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
4302, plains, terralith:blooming_plateau, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
4303, plains, terralith:blooming_plateau, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
4304, plains, terralith:blooming_plateau, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
4305, plains, terralith:blooming_plateau, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
4306, plains, terralith:blooming_plateau, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
4307, plains, terralith:blooming_plateau, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
4308, plains, terralith:blooming_plateau, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
4309, plains, terralith:blooming_plateau, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
4310, plains, terralith:blooming_plateau, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
4311, plains, terralith:blooming_plateau, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
4312, plains, terralith:blooming_plateau, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
4313, plains, terralith:blooming_plateau, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
4314, plains, terralith:blooming_plateau, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
4315, plains, terralith:blooming_plateau, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
4316, plains, terralith:blooming_plateau, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
4317, plains, terralith:blooming_plateau, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
4318, plains, terralith:blooming_plateau, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
4319, plains, terralith:blooming_plateau, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
4320, plains, terralith:blooming_plateau, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
4321, plains, terralith:blooming_plateau, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
4322, plains, terralith:blooming_plateau, CREATURE, minecraft:donkey, 10, 1, 2
4323, plains, terralith:blooming_plateau, CREATURE, minecraft:rabbit, 10, 2, 6
4324, plains, terralith:blooming_plateau, CREATURE, minecraft:sheep, 10, 2, 4
4325, plains, terralith:blooming_plateau, CREATURE, naturalist:snail, 10, 1, 3
4326, plains, terralith:blooming_plateau, CREATURE, naturalist:canary, 10, 1, 4
4327, plains, terralith:blooming_plateau, CREATURE, naturalist:bluejay, 10, 1, 4
4328, plains, terralith:blooming_plateau, AMBIENT, minecraft:bat, 10, 8, 8
4329, plains, terralith:blooming_plateau, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4330, beach, terralith:gravel_beach, MONSTER, minecraft:spider, 80, 4, 4
4331, beach, terralith:gravel_beach, MONSTER, minecraft:zombie, 80, 4, 4
4332, beach, terralith:gravel_beach, MONSTER, minecraft:zombie_villager, 10, 1, 1
4333, beach, terralith:gravel_beach, MONSTER, minecraft:skeleton, 80, 4, 4
4334, beach, terralith:gravel_beach, MONSTER, minecraft:slime, 80, 4, 4
4335, beach, terralith:gravel_beach, MONSTER, minecraft:enderman, 5, 1, 4
4336, beach, terralith:gravel_beach, MONSTER, minecraft:witch, 5, 1, 1
4337, beach, terralith:gravel_beach, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
4338, beach, terralith:gravel_beach, MONSTER, creeperoverhaul:beach_creeper, 75, 2, 2
4339, beach, terralith:gravel_beach, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
4340, beach, terralith:gravel_beach, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
4341, beach, terralith:gravel_beach, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
4342, beach, terralith:gravel_beach, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
