1, none, minecraft:the_void, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
4951, badlands, byg:red_rock_valley, MONSTER, minecraft:witch, 5, 1, 1
4952, badlands, byg:red_rock_valley, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
4953, badlands, byg:red_rock_valley, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
4954, badlands, byg:red_rock_valley, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
4955, badlands, byg:red_rock_valley, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
4956, badlands, byg:red_rock_valley, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
4957, badlands, byg:red_rock_valley, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
4958, badlands, byg:red_rock_valley, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
4959, badlands, byg:red_rock_valley, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
4960, badlands, byg:red_rock_valley, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
4961, badlands, byg:red_rock_valley, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
4962, badlands, byg:red_rock_valley, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
4963, badlands, byg:red_rock_valley, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
4964, badlands, byg:red_rock_valley, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
4965, badlands, byg:red_rock_valley, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
4966, badlands, byg:red_rock_valley, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
4967, badlands, byg:red_rock_valley, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
4968, badlands, byg:red_rock_valley, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
4969, badlands, byg:red_rock_valley, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
4970, badlands, byg:red_rock_valley, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
4971, badlands, byg:red_rock_valley, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
4972, badlands, byg:red_rock_valley, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
4973, badlands, byg:red_rock_valley, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
4974, badlands, byg:red_rock_valley, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
4975, badlands, byg:red_rock_valley, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
4976, badlands, byg:red_rock_valley, MONSTER, creeperoverhaul:badlands_creeper, 75, 2, 2
4977, badlands, byg:red_rock_valley, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
4978, badlands, byg:red_rock_valley, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
4979, badlands, byg:red_rock_valley, CREATURE, minecraft:rabbit, 10, 2, 3
4980, badlands, byg:red_rock_valley, CREATURE, naturalist:rattlesnake, 10, 1, 1
4981, badlands, byg:red_rock_valley, CREATURE, naturalist:vulture, 15, 2, 4
4982, badlands, byg:red_rock_valley, AMBIENT, minecraft:bat, 10, 8, 8
4983, none, byg:rose_fields, MONSTER, minecraft:spider, 80, 4, 4
4984, none, byg:rose_fields, MONSTER, minecraft:zombie, 80, 4, 4
4985, none, byg:rose_fields, MONSTER, minecraft:zombie_villager, 10, 1, 1
4986, none, byg:rose_fields, MONSTER, minecraft:skeleton, 80, 4, 4
4987, none, byg:rose_fields, MONSTER, minecraft:creeper, 80, 4, 4
4988, none, byg:rose_fields, MONSTER, minecraft:slime, 80, 4, 4
4989, none, byg:rose_fields, MONSTER, minecraft:enderman, 5, 1, 4
4990, none, byg:rose_fields, MONSTER, minecraft:witch, 5, 1, 1
4991, none, byg:rose_fields, MONSTER, minecraft:slime, 80, 4, 4
4992, none, byg:rose_fields, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
4993, none, byg:rose_fields, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
4994, none, byg:rose_fields, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
4995, none, byg:rose_fields, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
4996, none, byg:rose_fields, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
4997, none, byg:rose_fields, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
4998, none, byg:rose_fields, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
4999, none, byg:rose_fields, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
5000, none, byg:rose_fields, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
5001, none, byg:rose_fields, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
5002, none, byg:rose_fields, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
5003, none, byg:rose_fields, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
5004, none, byg:rose_fields, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
5005, none, byg:rose_fields, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
5006, none, byg:rose_fields, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
5007, none, byg:rose_fields, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
5008, none, byg:rose_fields, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
5009, none, byg:rose_fields, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
5010, none, byg:rose_fields, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
5011, none, byg:rose_fields, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
5012, none, byg:rose_fields, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
5013, none, byg:rose_fields, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
5014, none, byg:rose_fields, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
5015, none, byg:rose_fields, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
5016, none, byg:rose_fields, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
5017, none, byg:rose_fields, CREATURE, minecraft:fox, 10, 2, 4
5018, none, byg:rose_fields, CREATURE, minecraft:sheep, 12, 4, 4
5019, none, byg:rose_fields, CREATURE, minecraft:pig, 10, 4, 4
5020, none, byg:rose_fields, CREATURE, minecraft:chicken, 10, 4, 4
5021, none, byg:rose_fields, CREATURE, minecraft:cow, 10, 4, 4
5022, none, byg:rose_fields, CREATURE, minecraft:horse, 10, 2, 6
5023, none, byg:rose_fields, CREATURE, minecraft:donkey, 10, 1, 3
5024, none, byg:rose_fields, AMBIENT, minecraft:bat, 10, 8, 8
5025, forest, byg:autumnal_forest, MONSTER, minecraft:spider, 80, 4, 4
5026, forest, byg:autumnal_forest, MONSTER, minecraft:zombie, 80, 4, 4
5027, forest, byg:autumnal_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
5028, forest, byg:autumnal_forest, MONSTER, minecraft:skeleton, 80, 4, 4
5029, forest, byg:autumnal_forest, MONSTER, minecraft:creeper, 80, 4, 4
5030, forest, byg:autumnal_forest, MONSTER, minecraft:slime, 80, 4, 4
5031, forest, byg:autumnal_forest, MONSTER, minecraft:enderman, 5, 1, 4
5032, forest, byg:autumnal_forest, MONSTER, minecraft:witch, 5, 1, 1
5033, forest, byg:autumnal_forest, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
5034, forest, byg:autumnal_forest, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
5035, forest, byg:autumnal_forest, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
5036, forest, byg:autumnal_forest, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
5037, forest, byg:autumnal_forest, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
5038, forest, byg:autumnal_forest, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
5039, forest, byg:autumnal_forest, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
5040, forest, byg:autumnal_forest, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
5041, forest, byg:autumnal_forest, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
5042, forest, byg:autumnal_forest, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
5043, forest, byg:autumnal_forest, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
5044, forest, byg:autumnal_forest, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
5045, forest, byg:autumnal_forest, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
5046, forest, byg:autumnal_forest, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
5047, forest, byg:autumnal_forest, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
5048, forest, byg:autumnal_forest, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
5049, forest, byg:autumnal_forest, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
5050, forest, byg:autumnal_forest, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
5051, forest, byg:autumnal_forest, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
5052, forest, byg:autumnal_forest, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
5053, forest, byg:autumnal_forest, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
5054, forest, byg:autumnal_forest, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
5055, forest, byg:autumnal_forest, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
5056, forest, byg:autumnal_forest, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
5057, forest, byg:autumnal_forest, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
5058, forest, byg:autumnal_forest, CREATURE, minecraft:sheep, 12, 4, 4
5059, forest, byg:autumnal_forest, CREATURE, minecraft:pig, 10, 4, 4
5060, forest, byg:autumnal_forest, CREATURE, minecraft:chicken, 10, 4, 4
5061, forest, byg:autumnal_forest, CREATURE, minecraft:cow, 10, 4, 4
5062, forest, byg:autumnal_forest, CREATURE, minecraft:wolf, 10, 4, 4
5063, forest, byg:autumnal_forest, CREATURE, naturalist:snail, 10, 1, 3
5064, forest, byg:autumnal_forest, CREATURE, minecraft:rabbit, 10, 2, 3
5065, forest, byg:autumnal_forest, CREATURE, naturalist:snake, 10, 1, 1
5066, forest, byg:autumnal_forest, CREATURE, naturalist:robin, 10, 1, 4
5067, forest, byg:autumnal_forest, CREATURE, naturalist:deer, 10, 1, 3
5068, forest, byg:autumnal_forest, CREATURE, minecraft:fox, 10, 2, 4
5069, forest, byg:autumnal_forest, CREATURE, naturalist:butterfly, 10, 1, 3
5070, forest, byg:autumnal_forest, CREATURE, naturalist:bear, 10, 1, 2
5071, forest, byg:autumnal_forest, CREATURE, naturalist:cardinal, 10, 1, 4
5072, forest, byg:autumnal_forest, AMBIENT, minecraft:bat, 10, 8, 8
5073, forest, byg:autumnal_forest, fireflies, naturalist:firefly, 10, 2, 3
5074, taiga, byg:autumnal_taiga, MONSTER, minecraft:spider, 80, 4, 4
5075, taiga, byg:autumnal_taiga, MONSTER, minecraft:zombie, 80, 4, 4
5076, taiga, byg:autumnal_taiga, MONSTER, minecraft:zombie_villager, 10, 1, 1
5077, taiga, byg:autumnal_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
5078, taiga, byg:autumnal_taiga, MONSTER, minecraft:slime, 80, 4, 4
5079, taiga, byg:autumnal_taiga, MONSTER, minecraft:enderman, 5, 1, 4
5080, taiga, byg:autumnal_taiga, MONSTER, minecraft:witch, 5, 1, 1
5081, taiga, byg:autumnal_taiga, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
5082, taiga, byg:autumnal_taiga, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
5083, taiga, byg:autumnal_taiga, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
5084, taiga, byg:autumnal_taiga, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
5085, taiga, byg:autumnal_taiga, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
5086, taiga, byg:autumnal_taiga, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
5087, taiga, byg:autumnal_taiga, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
5088, taiga, byg:autumnal_taiga, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
5089, taiga, byg:autumnal_taiga, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
5090, taiga, byg:autumnal_taiga, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
5091, taiga, byg:autumnal_taiga, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
5092, taiga, byg:autumnal_taiga, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
5093, taiga, byg:autumnal_taiga, MONSTER, creeperoverhaul:spruce_creeper, 75, 2, 2
5094, taiga, byg:autumnal_taiga, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
5095, taiga, byg:autumnal_taiga, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
5096, taiga, byg:autumnal_taiga, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
5097, taiga, byg:autumnal_taiga, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
5098, taiga, byg:autumnal_taiga, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
5099, taiga, byg:autumnal_taiga, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
5100, taiga, byg:autumnal_taiga, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
5101, taiga, byg:autumnal_taiga, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
5102, taiga, byg:autumnal_taiga, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
5103, taiga, byg:autumnal_taiga, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
5104, taiga, byg:autumnal_taiga, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
5105, taiga, byg:autumnal_taiga, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
5106, taiga, byg:autumnal_taiga, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
5107, taiga, byg:autumnal_taiga, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
5108, taiga, byg:autumnal_taiga, CREATURE, minecraft:sheep, 12, 4, 4
5109, taiga, byg:autumnal_taiga, CREATURE, minecraft:pig, 10, 4, 4
5110, taiga, byg:autumnal_taiga, CREATURE, minecraft:chicken, 10, 4, 4
5111, taiga, byg:autumnal_taiga, CREATURE, minecraft:cow, 10, 4, 4
5112, taiga, byg:autumnal_taiga, CREATURE, minecraft:wolf, 10, 4, 4
5113, taiga, byg:autumnal_taiga, CREATURE, minecraft:rabbit, 10, 2, 3
5114, taiga, byg:autumnal_taiga, CREATURE, minecraft:fox, 10, 2, 4
5115, taiga, byg:autumnal_taiga, CREATURE, naturalist:bluejay, 10, 1, 4
5116, taiga, byg:autumnal_taiga, CREATURE, naturalist:bear, 10, 1, 2
5117, taiga, byg:autumnal_taiga, AMBIENT, minecraft:bat, 10, 8, 8
5118, icy, byg:shattered_glacier, MONSTER, minecraft:spider, 80, 4, 4
5119, icy, byg:shattered_glacier, MONSTER, minecraft:zombie, 80, 4, 4
5120, icy, byg:shattered_glacier, MONSTER, minecraft:zombie_villager, 10, 1, 1
5121, icy, byg:shattered_glacier, MONSTER, minecraft:slime, 80, 4, 4
5122, icy, byg:shattered_glacier, MONSTER, minecraft:enderman, 5, 1, 4
5123, icy, byg:shattered_glacier, MONSTER, minecraft:witch, 5, 1, 1
5124, icy, byg:shattered_glacier, MONSTER, minecraft:skeleton, 20, 4, 4
5125, icy, byg:shattered_glacier, MONSTER, minecraft:stray, 80, 4, 4
5126, icy, byg:shattered_glacier, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
5127, icy, byg:shattered_glacier, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
5128, icy, byg:shattered_glacier, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
5129, icy, byg:shattered_glacier, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
5130, icy, byg:shattered_glacier, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
5131, icy, byg:shattered_glacier, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
5132, icy, byg:shattered_glacier, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
5133, icy, byg:shattered_glacier, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
5134, icy, byg:shattered_glacier, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
5135, icy, byg:shattered_glacier, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
5136, icy, byg:shattered_glacier, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
5137, icy, byg:shattered_glacier, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
5138, icy, byg:shattered_glacier, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
5139, icy, byg:shattered_glacier, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
5140, icy, byg:shattered_glacier, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
5141, icy, byg:shattered_glacier, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
5142, icy, byg:shattered_glacier, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
5143, icy, byg:shattered_glacier, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
5144, icy, byg:shattered_glacier, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
5145, icy, byg:shattered_glacier, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
5146, icy, byg:shattered_glacier, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
5147, icy, byg:shattered_glacier, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
5148, icy, byg:shattered_glacier, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
5149, icy, byg:shattered_glacier, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
5150, icy, byg:shattered_glacier, MONSTER, creeperoverhaul:snowy_creeper, 75, 2, 2
5151, icy, byg:shattered_glacier, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
5152, icy, byg:shattered_glacier, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
5153, icy, byg:shattered_glacier, CREATURE, minecraft:rabbit, 10, 2, 3
5154, icy, byg:shattered_glacier, CREATURE, minecraft:polar_bear, 10, 1, 2
5155, icy, byg:shattered_glacier, CREATURE, minecraft:pig, 10, 1, 2
5156, icy, byg:shattered_glacier, CREATURE, naturalist:bluejay, 10, 1, 4
5157, icy, byg:shattered_glacier, AMBIENT, minecraft:bat, 10, 8, 8
5158, none, byg:firecracker_shrubland, MONSTER, minecraft:spider, 80, 4, 4
5159, none, byg:firecracker_shrubland, MONSTER, minecraft:zombie, 80, 4, 4
5160, none, byg:firecracker_shrubland, MONSTER, minecraft:zombie_villager, 10, 1, 1
5161, none, byg:firecracker_shrubland, MONSTER, minecraft:skeleton, 80, 4, 4
5162, none, byg:firecracker_shrubland, MONSTER, minecraft:creeper, 80, 4, 4
5163, none, byg:firecracker_shrubland, MONSTER, minecraft:slime, 80, 4, 4
5164, none, byg:firecracker_shrubland, MONSTER, minecraft:enderman, 5, 1, 4
5165, none, byg:firecracker_shrubland, MONSTER, minecraft:witch, 5, 1, 1
5166, none, byg:firecracker_shrubland, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
5167, none, byg:firecracker_shrubland, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
5168, none, byg:firecracker_shrubland, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
5169, none, byg:firecracker_shrubland, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
5170, none, byg:firecracker_shrubland, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
5171, none, byg:firecracker_shrubland, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
5172, none, byg:firecracker_shrubland, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
5173, none, byg:firecracker_shrubland, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
5174, none, byg:firecracker_shrubland, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
5175, none, byg:firecracker_shrubland, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
5176, none, byg:firecracker_shrubland, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
5177, none, byg:firecracker_shrubland, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
5178, none, byg:firecracker_shrubland, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
5179, none, byg:firecracker_shrubland, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
5180, none, byg:firecracker_shrubland, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
5181, none, byg:firecracker_shrubland, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
5182, none, byg:firecracker_shrubland, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
5183, none, byg:firecracker_shrubland, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
5184, none, byg:firecracker_shrubland, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
5185, none, byg:firecracker_shrubland, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
5186, none, byg:firecracker_shrubland, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
5187, none, byg:firecracker_shrubland, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
5188, none, byg:firecracker_shrubland, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
5189, none, byg:firecracker_shrubland, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
5190, none, byg:firecracker_shrubland, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
5191, none, byg:firecracker_shrubland, CREATURE, minecraft:sheep, 12, 4, 4
5192, none, byg:firecracker_shrubland, CREATURE, minecraft:pig, 10, 4, 4
5193, none, byg:firecracker_shrubland, CREATURE, minecraft:chicken, 10, 4, 4
5194, none, byg:firecracker_shrubland, CREATURE, minecraft:cow, 10, 4, 4
5195, none, byg:firecracker_shrubland, CREATURE, minecraft:horse, 10, 2, 6
5196, none, byg:firecracker_shrubland, CREATURE, minecraft:donkey, 10, 1, 3
5197, none, byg:firecracker_shrubland, CREATURE, naturalist:snail, 10, 1, 3
5198, none, byg:firecracker_shrubland, CREATURE, naturalist:snake, 10, 1, 1
5199, none, byg:firecracker_shrubland, CREATURE, naturalist:robin, 10, 1, 4
5200, none, byg:firecracker_shrubland, CREATURE, naturalist:butterfly, 10, 1, 3
5201, none, byg:firecracker_shrubland, AMBIENT, minecraft:bat, 10, 8, 8
5202, none, byg:firecracker_shrubland, fireflies, naturalist:firefly, 10, 2, 3
5203, badlands, byg:sierra_badlands, MONSTER, minecraft:spider, 80, 4, 4
5204, badlands, byg:sierra_badlands, MONSTER, minecraft:husk, 80, 4, 4
5205, badlands, byg:sierra_badlands, MONSTER, minecraft:zombie_villager, 10, 1, 1
5206, badlands, byg:sierra_badlands, MONSTER, minecraft:skeleton, 80, 4, 4
5207, badlands, byg:sierra_badlands, MONSTER, minecraft:slime, 80, 4, 4
5208, badlands, byg:sierra_badlands, MONSTER, minecraft:enderman, 5, 1, 4
5209, badlands, byg:sierra_badlands, MONSTER, minecraft:witch, 5, 1, 1
5210, badlands, byg:sierra_badlands, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
5211, badlands, byg:sierra_badlands, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
5212, badlands, byg:sierra_badlands, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
5213, badlands, byg:sierra_badlands, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
5214, badlands, byg:sierra_badlands, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
5215, badlands, byg:sierra_badlands, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
5216, badlands, byg:sierra_badlands, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
5217, badlands, byg:sierra_badlands, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
5218, badlands, byg:sierra_badlands, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
5219, badlands, byg:sierra_badlands, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
5220, badlands, byg:sierra_badlands, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
